block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_1-91-1,91_merged_67222,1,0,Baylor & Killarney,3278,1_merged_67229,4929
b_1-7-10,F7,1,0,Broadway & Portage,3454,1_merged_67229,2138
b_1-7-10,F7,1,1,Creek Bend,3455,1_merged_67229,2139
a_1-78-3,78,1,0,University of Manitoba,3101,1_merged_67226,5615_merged_67504
a_3-91-1,91_merged_67199,1,1,Killarney,2479,3_merged_67227,14008
a_3-91-1,91_merged_67199,1,0,St.Norbert,2480,3_merged_67227,14009
a_1-66-4,66,1,1,Downtown (City Hall),2392,1_merged_67226,4801
a_3-91-1,91_merged_67199,1,1,Killarney,2479,3_merged_67227,14000
a_3-91-1,91_merged_67199,1,0,St.Norbert,2480,3_merged_67227,14001
a_3-91-1,91_merged_67199,1,1,Killarney,2479,3_merged_67227,14002
a_3-91-1,91_merged_67199,1,0,St.Norbert,2480,3_merged_67227,14003
a_3-91-1,91_merged_67199,1,1,Killarney,2479,3_merged_67227,14004
a_3-91-1,91_merged_67199,1,0,St.Norbert,2480,3_merged_67227,14005
a_3-91-1,91_merged_67199,1,1,Killarney,2479,3_merged_67227,14006
a_3-91-1,91_merged_67199,1,0,St.Norbert,2480,3_merged_67227,14007
b_1-7-4,F7,1,1,Creek Bend,3455,1_merged_67229,2052_merged_77862
b_3-5-4,F5,1,0,Garden City Centre,3444,3_merged_67230,10767_merged_75973
a_2-24-4,24,1,1,City Hall,2734,2_merged_67228,9546_merged_68194
b_3-8-7,F8,1,0,Downtown,3458,3_merged_67230,11077_merged_82938
a_1-78-7,78,1,1,Polo Park,3100,1_merged_67226,5665_merged_72079
b_1-70-1,70,1,0,Polo Park,3263,1_merged_67229,4699_merged_79156
b_2-4-3,FX4,1,1,Polo Park,3549,2_merged_67231,7602_merged_83374
a_3-66-1,66,1,1,Downtown (City Hall),2392,3_merged_67227,13648
a_1-90-4,90,1,1,Henderson & Whellams,1522,1_merged_67226,6066_merged_74465
b_1-37-1,37,1,1,Waterford Green,3497,1_merged_67229,4265_merged_81555
b_2-4-4,FX4,1,1,Polo Park,3549,2_merged_67231,7625_merged_83661
a_2-60-4,60,1,0,University of Manitoba,3091,2_merged_67228,10478_merged_68472
b_1-70-7,70,1,1,Unicity,3262,1_merged_67229,4774_merged_80300
b_1-144-2,444,1,1,Kildonan Place Hub,3310,1_merged_67229,5629_merged_79848
b_6-5-52,F5,1,1,Fort Rouge Station,3445,6,15759
a_1-149-1,649_merged_67195,1,0,Fort Whyte Alive,3156,1_merged_67226,7219_merged_67413
b_6-5-52,F5,1,1,Fort Rouge Station,3445,6,15751
a_2-16-3,16,1,1,St.Vital Centre,1034,2_merged_67228,8651_merged_74833
b_6-5-52,F5,1,1,Fort Rouge Station,3445,6,15753
b_6-5-52,F5,1,0,Garden City Centre,3444,6,15752
b_1-191-1,690_merged_67212,1,1,Kenaston via Fort Garry Industrial Park,3361,1_merged_67229,6840
b_6-5-52,F5,1,0,Garden City Centre,3444,6,15750
b_1-191-1,690_merged_67212,1,1,Kenaston via Fort Garry Industrial Park,3361,1_merged_67229,6846
a_1-100-37,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6847
a_1-100-36,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6844
b_1-191-1,691_merged_67204,1,0,Seel Station via Chevrier,3363,1_merged_67229,6845
a_3-14-4,14,1,0,South St. Vital via Dakota,954,3_merged_67227,12451_merged_69863
a_2-18-5,18,1,1,Assiniboine Park,1127,2_merged_67228,8912_merged_72817
a_1-100-16,BLUE_merged_67184,1,1,Downtown,2448,1_merged_67226,6590
a_1-100-16,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6591
a_1-100-16,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6599
b_2-2-1,FX2,1,0,Garden City Centre,3470,2_merged_67231,7277_merged_83905
a_2-55-4,55,1,0,St. Vital Centre via Dakota,1365,2_merged_67228,10365_merged_71687
b_1-2-3,FX2,1,1,St. Vital Centre,3469,1_merged_67229,664_merged_80748
a_2-21-6,21,1,0,Westwood,2928,2_merged_67228,9343_merged_69623
a_3-11-9,11,1,0,St. Charles,906,3_merged_67227,12275_merged_69249
b_2-74-2,74_merged_67225,1,1,University of Manitoba,3267,2_merged_67231,9674_merged_77137
b_3-28-2,D11,1,1,Beaumont Station,3411,3_merged_67230,11888_merged_79366
b_6-8-52,F8,1,0,Glenway,3460,6,16039
b_2-74-3,74_merged_67225,1,1,University of Manitoba,3267,2_merged_67231,9693_merged_79187
a_1-23-3,23,1,1,City Hall via Sherbrook,2372,1_merged_67226,2405_merged_69909
b_6-5-52,F5,1,1,Fort Rouge Station,3445,6,15755
a_1-100-11,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6526_merged_74365
a_1-17-13,17,1,0,Amber Trails,1082,1_merged_67226,1355_merged_73306
b_6-5-52,F5,1,0,Garden City Centre,3444,6,15754
b_1-5-5,FX2,1,1,St. Vital Centre,3469,1_merged_67229,1596_merged_80757
b_1-12-12,D12,1,1,The Airport,3417,1_merged_67229,3090
a_1-79-1,79,1,0,Westdale via Kenaston,1476,1_merged_67226,5710_merged_74239
b_1-12-13,D12,1,0,The Forks,3416,1_merged_67229,3096
b_1-12-13,D12,1,1,The Airport,3417,1_merged_67229,3097
b_1-12-13,D13,1,0,The Forks,3419,1_merged_67229,3094
b_1-12-13,D13,1,1,The Airport,3418,1_merged_67229,3095
b_6-8-51,F6,1,0,Templeton & Salter,3451,6,16030
b_6-48-51,48_merged_67223,1,1,Kildonan Place,3260,6,17229
a_2-90-1,90,1,0,Kildonan Place,1525,2_merged_67228,11007_merged_69836
a_2-150-1,650_merged_67198,1,1,Seel Station,3157,2_merged_67228,11689_merged_70325
b_1-28-4,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4100
b_1-28-4,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4102
b_1-177-1,677_merged_67209,1,1,Outlet Mall,3353,1_merged_67229,6479_merged_76743
b_1-28-4,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,4104
b_1-28-4,74_merged_67225,1,0,Polo Park,3268,1_merged_67229,4106
a_1-48-4,49,1,0,North Transcona,1342,1_merged_67226,4108
b_1-4-27,FX4,1,1,Polo Park,3549,1_merged_67229,1513_merged_79564
a_1-85-2,85,1,1,Henderson & Whellams,1499,1_merged_67226,5887_merged_69116
a_1-18-17,67,1,0,Westdale via,1416,1_merged_67226,1573_merged_71448
b_1-156-3,556,1,1,Plaza Dr,3320,1_merged_67229,6050_merged_79003
a_1-15-7,20,1,0,Watt & Leighton,1178,1_merged_67226,824_merged_72020
a_3-12-1,12,1,1,City Hall,943,3_merged_67227,12354_merged_70639
a_1-18-17,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1562_merged_75475
a_1-43-1,66,1,0,Unicity,2394,1_merged_67226,3481_merged_74432
a_3-15-2,15,1,0,Airport via Wellington,971,3_merged_67227,12509_merged_74862
b_1-123-2,223,1,1,Westdale,3513,1_merged_67229,5041_merged_80235
a_1-19-10,19,1,0,Notre Dame,3071,1_merged_67226,1780_merged_74953
a_1-17-1,17,1,0,Amber Trails,1082,1_merged_67226,1202_merged_70262
b_1-172-2,672_merged_67211,1,1,Prairie Pointe,3345,1_merged_67229,6405_merged_80483
b_2-13-2,D13,1,1,The Airport,3418,2_merged_67231,8587_merged_77497
b_2-31-2,31_merged_67215,1,0,Riverbend,3493,2_merged_67231,9280_merged_78163
a_1-60-1,60,1,0,University of Manitoba,3091,1_merged_67226,4618
b_2-38-2,38_merged_67213,1,0,Kildonan Place,3248,2_merged_67231,9390_merged_76207
a_1-45-2,45,1,0,Kildonan Place,1310,1_merged_67226,3704_merged_75180
b_6-7-54,F7,1,0,Broadway & Portage,3454,6,15993
a_2-77-1,77,1,0,Polo Park,1446,2_merged_67228,10825_merged_74259
a_1-177-3,677_merged_67186,1,1,Beaumont station via Industrial Park,2431,1_merged_67226,7696_merged_69409
a_3-11-1,11,1,0,Crestview,926,3_merged_67227,12123_merged_68154
b_1-162-2,662_merged_67203,1,1,Markham Station via Richmond West,3340,1_merged_67229,6219_merged_75812
b_1-8-2,F8,1,1,University of Manitoba,3461,1_merged_67229,2232_merged_78407
a_2-135-1,635,1,0,Misericordia Health Centre,2408,2_merged_67228,11489_merged_67569
a_1-10-2,10,1,0,St. Boniface via Tache,870,1_merged_67226,59_merged_73915
a_1-100-11,BLUE_merged_67184,1,0,University of Manitoba,3118,1_merged_67226,6522_merged_74362
a_1-44-12,44,1,0,Kildonan Place via Louelda,1300,1_merged_67226,3661_merged_68415
a_1-29-5,29,1,1,Beaumont Station via Stafford,2375,1_merged_67226,2776_merged_72319
b_1-74-2,74_merged_67225,1,1,University of Manitoba,3267,1_merged_67229,4825_merged_77867
b_1-3-13,48_merged_67223,1,1,Kildonan Place,3260,1_merged_67229,1014_merged_78206
b_6-37-52,39,1,0,Cathedral & Main,3252,6,17101
b_3-1-11,BLUE_merged_67207,1,1,St. Norbert,3393,3_merged_67230,10285_merged_79339
a_2-14-8,14,1,0,South St. Vital via Dakota,954,2_merged_67228,8467_merged_74994
b_1-8-15,F8,1,1,University of Manitoba,3461,1_merged_67229,2384_merged_83004
a_1-91-2,91_merged_67199,1,0,St.Norbert,2480,1_merged_67226,6144_merged_69444
b_3-13-1,D13,1,1,The Airport,3418,3_merged_67230,11413_merged_77385
b_3-12-1,D12,1,1,The Airport,3417,3_merged_67230,11313_merged_77603
b_1-156-2,556,1,0,Sage Creek,3321,1_merged_67229,6032
b_3-6-5,F6,1,1,South St. Vital,3449,3_merged_67230,10862_merged_83277
a_2-44-4,44,1,0,Kildonan Place via Louelda,1300,2_merged_67228,10062
a_2-44-4,44,1,1,Broadway via London,1301,2_merged_67228,10063
a_2-44-4,44,1,0,Kildonan Place via Louelda,1300,2_merged_67228,10060
a_2-44-4,44,1,1,Broadway via London,1301,2_merged_67228,10061
a_2-44-4,44,1,0,Kildonan Place via London,1302,2_merged_67228,10066
a_2-44-4,44,1,1,Broadway via Louelda,1303,2_merged_67228,10067
a_2-44-4,44,1,0,Kildonan Place via Louelda,1300,2_merged_67228,10064
a_2-44-4,44,1,1,Broadway via London,1301,2_merged_67228,10065
a_2-44-4,44,1,0,Kildonan Place via Louelda,1300,2_merged_67228,10068
a_2-44-4,44,1,1,Broadway via London,1301,2_merged_67228,10069
b_1-37-1,39,1,0,Cathedral & Main,3252,1_merged_67229,4284_merged_79991
a_1-162-2,662_merged_67180,1,0,University of Manitoba,3111,1_merged_67226,7389
b_3-8-6,F8,1,1,University of Manitoba,3459,3_merged_67230,11058_merged_83216
a_2-14-8,14,1,0,South St. Vital via Dakota,954,2_merged_67228,8479_merged_69983
a_2-60-2,60,1,1,Downtown,3092,2_merged_67228,10418_merged_69336
b_6-48-51,48_merged_67223,1,1,Kildonan Place,3260,6,17223
b_1-1-29,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,273_merged_75643
b_3-19-2,D19,1,1,The Zoo,3442,3_merged_67230,11780_merged_80690
b_2-38-4,38_merged_67213,1,1,Garden City Hub,3249,2_merged_67231,9436_merged_82228
a_1-18-2,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1398_merged_73943
a_2-71-3,71,1,1,Portage via McPhillips,1424,2_merged_67228,10723_merged_73371
a_1-47-3,47,1,0,Transcona via Kildare,3088,1_merged_67226,3900_merged_72110
b_1-146-1,446,1,0,Kildonan Place,3312,1_merged_67229,5742_merged_78809
b_1-132-2,332,1,0,Garden City Hub,3296,1_merged_67229,5288_merged_78145
b_3-4-3,FX4,1,1,Polo Park,3549,3_merged_67230,10583_merged_81361
a_2-17-3,17,1,0,Amber Trails,1082,2_merged_67228,8803_merged_75257
b_1-74-5,74_merged_67225,1,0,Waterford Green,3270,1_merged_67229,4859_merged_81341
a_1-57-2,25,1,1,City Hall,1223,1_merged_67226,4485
b_1-38-8,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4486
b_1-38-7,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4481
b_2-12-2,D12,1,0,The Forks,3416,2_merged_67231,8518_merged_80292
b_1-38-7,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4483
b_1-38-8,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4488
b_1-38-8,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4489
a_1-162-6,662_merged_67180,1,1,Markham Station via Richmond West,3112,1_merged_67226,7418_merged_75138
a_1-130-2,330_merged_67197,1,1,Garden City Centre,3150,1_merged_67226,6946_merged_69248
b_2-3-3,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7426_merged_79093
b_2-37-1,39,1,0,Cathedral & Main,3252,2_merged_67231,9297_merged_82081
a_2-19-1,19,1,0,Notre Dame,3071,2_merged_67228,9014_merged_75560
a_2-91-1,91_merged_67199,1,0,St.Norbert,2480,2_merged_67228,11088
a_2-91-1,91_merged_67199,1,1,Killarney,2479,2_merged_67228,11087
a_2-38-1,38_merged_67190,1,1,The Forks,1279,2_merged_67228,9882_merged_70270
a_1-60-6,60,1,0,University of Manitoba,3091,1_merged_67226,4659_merged_71358
a_1-18-24,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1637_merged_73412
a_2-29-1,29,1,1,Beaumont Station via Stafford,2375,2_merged_67228,9661_merged_73117
b_1-171-2,671_merged_67210,1,0,University of Manitoba,3521,1_merged_67229,6361_merged_82053
b_2-37-2,37,1,0,Cathedral & Main,3498,2_merged_67231,9334_merged_81045
b_1-5-4,FX2,1,1,St. Vital Centre,3469,1_merged_67229,1589_merged_80738
a_1-14-13,14,1,0,South St. Vital via Dakota,954,1_merged_67226,748_merged_70376
a_1-176-3,676_merged_67185,1,0,Centre Street via Bridgwater,2428,1_merged_67226,7578_merged_74398
a_1-79-1,79,1,1,Polo Park via Kenaston,1475,1_merged_67226,5713_merged_74236
a_1-10-4,10,1,0,St. Boniface via Tache,870,1_merged_67226,124_merged_71069
a_2-79-1,79,1,0,Westdale via Kenaston,1477,2_merged_67228,10949_merged_73228
a_2-66-5,83,1,1,Thompson & Ness,1483,2_merged_67228,10591_merged_68917
b_2-15-4,D15,1,1,Unicity,3533,2_merged_67231,8763_merged_79833
b_2-3-1,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7392_merged_81367
a_2-33-1,33,1,1,McPhillips & Mapleglen,1932,2_merged_67228,9753_merged_67435
b_1-37-1,37,1,1,Waterford Green,3497,1_merged_67229,4289_merged_79993
a_1-11-7,11,1,0,Polo Park,2918,1_merged_67226,251_merged_67539
a_1-10-3,10,1,0,St. Boniface via Provencher,872,1_merged_67226,112_merged_75509
a_3-16-1,16,1,1,Southdale Centre,1018,3_merged_67227,12572
a_3-16-1,16,1,0,Tyndall Park via Manitoba,1042,3_merged_67227,12573
a_3-16-1,16,1,1,St.Vital Centre,1034,3_merged_67227,12570
a_3-16-1,16,1,0,Tyndall Park via Burrows,1044,3_merged_67227,12571
a_3-16-1,16,1,1,St.Vital Centre,1034,3_merged_67227,12574
b_1-180-3,680,1,0,Polo Park Hub,3360,1_merged_67229,6683_merged_77986
b_2-3-2,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7409
b_2-3-2,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7408
b_2-3-2,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7405
b_2-3-2,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7404
b_2-3-1,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7401
b_2-3-1,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7400
a_1-162-3,662_merged_67180,1,0,University of Manitoba,3111,1_merged_67226,7403
a_1-162-3,662_merged_67180,1,1,Markham Station via Richmond West,3112,1_merged_67226,7402
b_6-8-53,F8,1,0,Glenway,3460,6,16059
a_1-93-1,93,1,1,St. Vital Centre,2938,1_merged_67226,6228_merged_71712
b_6-8-52,F8,1,0,Glenway,3460,6,16051
a_2-21-2,21,1,0,Crestview,2929,2_merged_67228,9246_merged_71525
a_1-14-12,14,1,0,South St. Vital via Dakota,954,1_merged_67226,729_merged_71283
a_1-18-20,18,1,1,Tuxedo,1107,1_merged_67226,1588_merged_68062
a_1-66-4,66,1,0,Unicity,2394,1_merged_67226,4796_merged_72284
a_2-14-3,14,1,1,Ferry Road,955,2_merged_67228,8391_merged_69256
b_6-12-51,D12,1,1,The Airport,3417,6,16409
b_3-43-2,43_merged_67224,1,0,Gateway,3257,3_merged_67230,12122_merged_80120
a_1-71-1,71,1,0,Templeton via Sinclair,1423,1_merged_67226,5050_merged_67578
a_3-60-4,60,1,1,Downtown,3092,3_merged_67227,13625
a_3-60-4,60,1,0,University of Manitoba,3091,3_merged_67227,13624
a_1-22-7,28_merged_67183,1,1,City Hall,1759,1_merged_67226,2332
a_3-60-4,60,1,0,University of Manitoba,3091,3_merged_67227,13626
a_3-60-4,60,1,1,Downtown,3092,3_merged_67227,13621
a_3-60-4,60,1,0,University of Manitoba,3091,3_merged_67227,13620
a_3-60-4,60,1,1,Downtown,3092,3_merged_67227,13623
a_3-60-4,60,1,0,University of Manitoba,3091,3_merged_67227,13622
b_2-15-3,D15,1,1,Unicity,3533,2_merged_67231,8747_merged_80876
b_3-91-1,91_merged_67222,1,1,St. Norbert,3277,3_merged_67230,12273_merged_80613
a_1-47-9,47,1,1,University of Manitoba,3087,1_merged_67226,3975_merged_68985
b_1-5-4,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1576_merged_79838
a_1-68-3,68,1,0,River Heights via Wellington Crescent,2399,1_merged_67226,5021_merged_72778
b_1-9-2,F8,1,0,Downtown,3458,1_merged_67229,2486
a_1-24-4,24,1,1,City Hall,2734,1_merged_67226,2487
b_1-9-2,BLUE_merged_67207,1,0,Unicity Shopping Centre,3398,1_merged_67229,2484
a_1-24-3,24,1,1,City Hall,2734,1_merged_67226,2482
b_6-4-54,FX4,1,0,Raleigh & Knowles,3548,6,15650
a_2-14-1,14,1,1,Ferry Road,955,2_merged_67228,8343_merged_73047
a_2-44-2,44,1,0,Kildonan Place via Louelda,1300,2_merged_67228,10019_merged_72634
b_2-1-1,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,2_merged_67231,7039_merged_82567
b_1-19-4,D19,1,1,The Zoo,3442,1_merged_67229,3920_merged_80805
a_1-15-14,15,1,0,Airport via Wellington,971,1_merged_67226,907_merged_72494
a_1-59-5,59,1,0,Aldgate,1382,1_merged_67226,4588_merged_72953
b_1-176-2,676_merged_67208,1,0,Creek Bend via Burland,3348,1_merged_67229,6443_merged_81085
b_6-31-51,31_merged_67215,1,0,Riverbend,3493,6,17019
b_6-31-51,31_merged_67215,1,1,The Forks,3494,6,17012
b_6-31-51,31_merged_67215,1,0,Riverbend,3495,6,17013
b_6-31-51,31_merged_67215,1,1,The Forks,3494,6,17010
b_6-31-51,31_merged_67215,1,0,Riverbend,3495,6,17011
a_1-36-8,59,1,1,University of Winnipeg,1383,1_merged_67226,3182_merged_73326
a_1-100-28,36,1,1,Maples,3086,1_merged_67226,6780_merged_71492
b_6-31-51,31_merged_67215,1,1,The Forks,3494,6,17014
b_6-31-51,31_merged_67215,1,0,Riverbend,3493,6,17015
b_3-3-5,FX3,1,1,Sturgeon & Murray Park,3475,3_merged_67230,10477_merged_76853
a_2-71-3,71,1,0,Templeton via Sinclair,1423,2_merged_67228,10698
a_1-46-3,46,1,1,Balmoral Station,1323,1_merged_67226,3784_merged_74012
a_3-55-2,55,1,0,St.Vital Centre via Meadowood,1363,3_merged_67227,13531
a_1-23-2,58,1,1,City Hall,1378,1_merged_67226,2381_merged_74614
b_1-130-2,887,1,0,St. Boniface Industrial Park,3525,1_merged_67229,5177_merged_83593
b_1-120-1,220,1,0,Rouge & Assiniboine,3280,1_merged_67229,4960_merged_78601
a_1-100-20,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6658_merged_74590
a_1-23-1,23,1,1,City Hall via Sherbrook,2372,1_merged_67226,2369_merged_74894
a_1-38-4,38_merged_67190,1,1,The Forks,1279,1_merged_67226,3341_merged_69379
a_2-10-1,10,1,1,Wolseley via Tache,869,2_merged_67228,7959
b_1-14-10,D14,1,0,Redonda & Pandora,3420,1_merged_67229,3346_merged_77767
a_2-20-2,20,1,0,Watt & Leighton,1178,2_merged_67228,9163
a_2-26-1,26,1,1,City Hall,1226,2_merged_67228,9615_merged_73565
a_3-15-3,15,1,1,Mountain & Fife,969,3_merged_67227,12517_merged_71925
a_2-66-2,66,1,0,Polo Park,2390,2_merged_67228,10516_merged_70328
a_1-18-15,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1540_merged_67476
b_6-1-69,BLUE_merged_67207,1,1,Downtown,3530,6,15350
a_2-66-3,66,1,1,Downtown (City Hall),2393,2_merged_67228,10549
b_1-48-4,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4677_merged_79878
b_2-6-1,F6,1,1,South St. Vital,3449,2_merged_67231,7821_merged_78269
b_2-16-1,D16,1,1,RRC Polytech,3430,2_merged_67231,8817
b_2-16-1,D16,1,0,Polo Park,3433,2_merged_67231,8816
b_6-8-54,F8,1,1,University of Manitoba,3461,6,16089
a_2-20-1,20,1,0,Watt & Leighton,1178,2_merged_67228,9134_merged_74197
a_2-14-4,14,1,1,Ferry Road,957,2_merged_67228,8410_merged_69215
b_3-19-2,D19,1,1,The Zoo,3442,3_merged_67230,11778_merged_83873
b_6-8-54,F8,1,0,Glenway,3460,6,16082
b_2-172-1,672_merged_67211,1,1,Prairie Pointe,3345,2_merged_67231,9925_merged_76515
b_6-28-52,28_merged_67206,1,0,Garden City Centre,3237,6,16967
a_2-29-1,29,1,1,Beaumont Station via Stafford,2375,2_merged_67228,9663_merged_73115
a_2-100-10,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11354_merged_73959
a_2-12-2,12,1,0,Polo Park,944,2_merged_67228,8306_merged_73491
b_6-8-54,F8,1,0,Glenway,3460,6,16080
a_2-150-1,650_merged_67198,1,1,Seel Station,3157,2_merged_67228,11681_merged_70331
b_1-179-3,679,1,0,Seel Station,3357,1_merged_67229,6612_merged_83528
b_1-11-1,D11,1,1,Beaumont Station,3411,1_merged_67229,2802_merged_77449
b_1-179-2,679,1,1,University of Manitoba,3358,1_merged_67229,6601_merged_79102
a_2-66-6,83,1,1,Thompson & Ness,1483,2_merged_67228,10606_merged_69187
b_1-9-8,F9,1,1,University of Manitoba,3467,1_merged_67229,2559_merged_76549
b_2-12-2,D12,1,1,The Airport,3417,2_merged_67231,8503_merged_79842
a_2-15-5,15,1,0,Airport via Wellington,971,2_merged_67228,8590_merged_73188
b_3-5-1,F5,1,0,Garden City Centre,3444,3_merged_67230,10692_merged_76208
b_2-6-6,F6,1,1,South St. Vital,3449,2_merged_67231,7926_merged_83955
b_2-70-2,70,1,1,Unicity,3262,2_merged_67231,9601_merged_82842
a_1-18-22,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1613_merged_73710
b_3-91-1,91_merged_67222,1,1,St. Norbert,3277,3_merged_67230,12283_merged_77279
a_2-78-1,78,1,1,Polo Park,3100,2_merged_67228,10884_merged_67337
a_2-24-5,24,1,0,Unicity,2733,2_merged_67228,9567_merged_67853
a_1-18-13,18,1,0,Riverbend,1111,1_merged_67226,1515
a_1-18-13,18,1,1,Tuxedo,1107,1_merged_67226,1514
b_1-136-2,336,1,1,Fife Loop,3300,1_merged_67229,5397_merged_80588
b_1-149-1,649_merged_67218,1,0,Seel Station,3336,1_merged_67229,5784_merged_77091
b_1-12-6,D13,1,1,The Airport,3418,1_merged_67229,3026_merged_76146
a_1-21-12,21,1,0,Westwood,2928,1_merged_67226,2079_merged_69185
a_2-19-2,19,1,0,Logan,3069,2_merged_67228,9053_merged_74786
a_1-3-1,334_merged_67196,1,0,Castlebury Meadows,3152,1_merged_67226,23_merged_72556
b_1-70-1,70,1,0,Polo Park,3263,1_merged_67229,4695_merged_79152
a_1-17-1,17,1,1,Misericordia Health Centre,1083,1_merged_67226,1205_merged_70259
b_2-171-1,671_merged_67210,1,0,University of Manitoba,3521,2_merged_67231,9908_merged_76791
b_3-48-1,48_merged_67223,1,1,Kildonan Place,3260,3_merged_67230,12151_merged_80894
a_2-11-8,11,1,1,Glenway,889,2_merged_67228,8212_merged_71132
b_1-151-2,551,1,0,Watt & Leighton,3314,1_merged_67229,5917_merged_78705
a_2-20-1,20,1,0,Watt & Leighton,1178,2_merged_67228,9130_merged_74173
a_1-14-9,14,1,0,South St. Vital via Paddington,961,1_merged_67226,688_merged_71445
a_2-11-4,11,1,1,Glenway,889,2_merged_67228,8127_merged_73022
a_2-77-2,77,1,1,Kildonan Place,1448,2_merged_67228,10835_merged_69870
b_2-11-3,D11,1,1,Beaumont Station,3411,2_merged_67231,8453_merged_78099
b_6-11-52,D11,1,0,Templeton & Salter,3412,6,16331
b_1-199-3,886,1,0,South Transcona,3524,1_merged_67229,6955_merged_83463
b_6-11-52,D11,1,1,Beaumont Station,3411,6,16332
a_2-23-1,23,1,1,City Hall via Sherbrook,2372,2_merged_67228,9456_merged_69056
b_3-11-3,D11,1,0,Templeton & Salter,3410,3_merged_67230,11304_merged_78817
b_6-11-52,D11,1,1,Beaumont Station,3411,6,16334
a_1-11-12,11,1,1,North Kildonan via Donwood,890,1_merged_67226,329_merged_73216
b_1-13-8,D13,1,0,The Forks,3419,1_merged_67229,3172_merged_79662
a_1-55-5,55,1,0,St.Vital Centre via Meadowood,1363,1_merged_67226,4307_merged_74818
b_2-177-1,677_merged_67209,1,1,Outlet Mall,3353,2_merged_67231,9988_merged_77934
b_3-3-4,FX3,1,0,Redonda & Pandora,3474,3_merged_67230,10464_merged_81193
b_1-181-2,881,1,0,North Inkster Industrial,3369,1_merged_67229,6713_merged_76781
b_1-158-1,558,1,1,Avalon Loop,3330,1_merged_67229,6151_merged_81863
b_1-141-1,641_merged_67216,1,0,Beaumont Station,3331,1_merged_67229,5513_merged_78063
b_1-37-2,39,1,0,Cathedral & Main,3252,1_merged_67229,4316_merged_78787
a_1-88-3,88,1,1,Cathedral & Main,1514,1_merged_67226,5989_merged_67242
a_2-18-8,18,1,0,Garden City Centre via Jefferson,1126,2_merged_67228,8956_merged_73398
b_3-124-1,224,1,0,Tecumseh Loop,3291,3_merged_67230,12314_merged_76348
a_2-15-5,15,1,1,Inkster Park via Church,972,2_merged_67228,8583_merged_69106
a_1-15-4,15,1,1,Mountain & Fife,969,1_merged_67226,778_merged_74796
a_2-47-1,47,1,0,Transcona via Regent,3089,2_merged_67228,10146_merged_69332
b_2-177-1,677_merged_67209,1,0,Beaumont Station,3354,2_merged_67231,10011_merged_81074
b_1-164-1,664,1,1,Outlet Mall,3342,1_merged_67229,6272_merged_76693
b_2-1-3,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,2_merged_67231,7076_merged_81968
b_1-3-22,FX3,1,0,Redonda & Pandora,3474,1_merged_67229,1086_merged_81386
a_1-85-2,85,1,1,Henderson & Whellams,1499,1_merged_67226,5879_merged_71631
a_1-150-1,650_merged_67198,1,1,Seel Station,3157,1_merged_67226,7291_merged_68582
b_3-15-1,D15,1,1,Unicity,3533,3_merged_67230,11519_merged_78974
a_3-11-3,11,1,0,St. Charles,906,3_merged_67227,12166_merged_68235
a_1-43-3,43_merged_67201,1,0,Kildonan Place,1297,1_merged_67226,3509
a_1-43-2,43_merged_67201,1,1,Assiniboine,1298,1_merged_67226,3500
b_2-16-2,D16,1,0,Polo Park,3433,2_merged_67231,8831_merged_79810
