stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
10001,10001,Southbound Osborne at Mulvey,49.87126079164335,-97.13951848252839,https://winnipegtransit.com/stops/10001
10002,10002,Southbound Osborne at Glasgow,49.86881850124874,-97.13755263735648,https://winnipegtransit.com/stops/10002
10003,10003,Southbound Osborne at Brandon,49.86787982449569,-97.13679549876352,https://winnipegtransit.com/stops/10003
10005,10005,Southbound Osborne at Morley,49.865163994792965,-97.1346038905436,https://winnipegtransit.com/stops/10005
10006,10006,Southbound Osborne at Maplewood,49.86325019276681,-97.13306344112284,https://winnipegtransit.com/stops/10006
10007,10007,Southbound Osborne at Ashland,49.861062870028164,-97.13129711504052,https://winnipegtransit.com/stops/10007
10008,10008,Southbound Osborne at Jubilee,49.859814917782366,-97.13032952377257,https://winnipegtransit.com/stops/10008
10009,10009,Southbound Osborne at Montague,49.857798129847104,-97.12854293933009,https://winnipegtransit.com/stops/10009
10010,10010,Northbound Eccles at Clare,49.863344479060856,-97.1177808338334,https://winnipegtransit.com/stops/10010
10013,10013,Southbound Eccles at Ashland,49.864766772274876,-97.11950676104041,https://winnipegtransit.com/stops/10013
10014,10014,Northbound Eccles at Ashland,49.86512883405248,-97.1196457748323,https://winnipegtransit.com/stops/10014
10017,10017,Northbound Eccles at Oakwood,49.866541392065265,-97.12077379976033,https://winnipegtransit.com/stops/10017
10018,10018,Southbound Eccles at Oakwood,49.86665332932752,-97.12101994777562,https://winnipegtransit.com/stops/10018
10021,10021,Northbound Eccles at Bartlet,49.86819059799425,-97.12207362695938,https://winnipegtransit.com/stops/10021
10022,10022,Southbound Eccles at Bartlet,49.86828545625278,-97.12237611534658,https://winnipegtransit.com/stops/10022
10025,10025,Westbound Morley at Mabel,49.868388967147524,-97.1248771124813,https://winnipegtransit.com/stops/10025
10026,10026,Eastbound Morley at Mabel,49.86816806156839,-97.12512225063858,https://winnipegtransit.com/stops/10026
10029,10029,Westbound Morley at Casey,49.8668532204428,-97.12947329217964,https://winnipegtransit.com/stops/10029
10030,10030,Eastbound Morley at Casey,49.86676961806647,-97.12930952663835,https://winnipegtransit.com/stops/10030
10035,10035,Westbound Morley at Nassau,49.864056527892096,-97.13788885364536,https://winnipegtransit.com/stops/10035
10036,10036,Eastbound Morley at Nassau,49.86376658562313,-97.13831746375345,https://winnipegtransit.com/stops/10036
10037,10037,Westbound Morley at Daly,49.86308699048547,-97.1408065758905,https://winnipegtransit.com/stops/10037
10039,10039,Southbound Daly at Kylemore,49.86137098968443,-97.13981493409267,https://winnipegtransit.com/stops/10039
10040,10040,Northbound Daly at Kylemore,49.86110425861084,-97.13944948419524,https://winnipegtransit.com/stops/10040
10041,10041,Eastbound Rathgar at Daly,49.859879047722984,-97.13877300818373,https://winnipegtransit.com/stops/10041
10042,10042,Southbound Daly at Beresford,49.8593934337199,-97.13822119004028,https://winnipegtransit.com/stops/10042
10043,10043,Westbound Beresford at Cockburn,49.857908237494435,-97.1420767146433,https://winnipegtransit.com/stops/10043
10057,10057,Northbound Osborne at Wavell,49.85808421877715,-97.128434489488,https://winnipegtransit.com/stops/10057
10058,10058,Northbound Osborne at Jubilee,49.860128650723894,-97.13026175549767,https://winnipegtransit.com/stops/10058
10059,10059,Northbound Osborne at Baltimore,49.86177820225123,-97.13158955493624,https://winnipegtransit.com/stops/10059
10060,10060,Northbound Osborne at Maplewood,49.86331874363638,-97.13285206958416,https://winnipegtransit.com/stops/10060
10061,10061,Northbound Osborne at Morley,49.865086474915884,-97.13425898259815,https://winnipegtransit.com/stops/10061
10063,10063,Northbound Osborne at Brandon,49.868185019459986,-97.13675592156139,https://winnipegtransit.com/stops/10063
10064,10064,Northbound Osborne at Glasgow,49.86910549368015,-97.13749984727306,https://winnipegtransit.com/stops/10064
10065,10065,Northbound Osborne at Mulvey,49.87193947531293,-97.13977075612964,https://winnipegtransit.com/stops/10065
10066,10066,Northbound Osborne at Osborne Junction,49.875128246779894,-97.14229276290868,https://winnipegtransit.com/stops/10066
10067,10067,Southbound Osborne at Osborne Junction,49.87466012253285,-97.14226897185502,https://winnipegtransit.com/stops/10067
10068,10068,Southbound Pembina at Osborne Junction,49.87456972006579,-97.142801343363,https://winnipegtransit.com/stops/10068
10070,10070,Southbound Pembina at Warsaw,49.8718722879166,-97.14399040241452,https://winnipegtransit.com/stops/10070
10071,10071,Northbound Pembina at Nassau,49.87101605281816,-97.1438840520329,https://winnipegtransit.com/stops/10071
10072,10072,Southbound Pembina at Fleet,49.869597348869625,-97.14516313949727,https://winnipegtransit.com/stops/10072
10073,10073,Northbound Pembina at Daly,49.868433835110814,-97.14552779552844,https://winnipegtransit.com/stops/10073
10075,10075,Southbound Pembina at Scotland,49.8657527058665,-97.14717514414842,https://winnipegtransit.com/stops/10075
10076,10076,Northbound Pembina at Scotland,49.8659332479856,-97.14665334451614,https://winnipegtransit.com/stops/10076
10077,10077,Northbound Pembina at Grant,49.8643694281962,-97.14729764710935,https://winnipegtransit.com/stops/10077
10078,10078,Southbound Pembina at Grant,49.8642333855791,-97.1477898943185,https://winnipegtransit.com/stops/10078
10081,10081,Southbound Pembina at Ebby,49.86088533775143,-97.14992162993977,https://winnipegtransit.com/stops/10081
10082,10082,Northbound Pembina at Jackson,49.85965643356954,-97.1501355412721,https://winnipegtransit.com/stops/10082
10085,10085,Northbound Pembina at Stafford,49.856528635468244,-97.15198023704131,https://winnipegtransit.com/stops/10085
10086,10086,Southbound Pembina at Stafford,49.85689310303675,-97.15227242676562,https://winnipegtransit.com/stops/10086
10087,10087,Northbound Stafford at Stafford Loop,49.857398295836404,-97.15236446419969,https://winnipegtransit.com/stops/10087
10089,10089,Northbound Stafford at Ebby,49.85930729462343,-97.15418395854037,https://winnipegtransit.com/stops/10089
10090,10090,Southbound Stafford at Ebby,49.85936655401476,-97.15451563846483,https://winnipegtransit.com/stops/10090
10094,10094,Southbound Stafford at Grant,49.862246488246484,-97.15686883921958,https://winnipegtransit.com/stops/10094
10097,10097,Northbound Stafford at Fleet,49.86508510920402,-97.15888990766324,https://winnipegtransit.com/stops/10097
10098,10098,Southbound Stafford at Fleet,49.865217157104595,-97.15927452879126,https://winnipegtransit.com/stops/10098
10099,10099,Northbound Stafford at Warsaw,49.8664788751777,-97.15999195447144,https://winnipegtransit.com/stops/10099
10100,10100,Southbound Stafford at Warsaw,49.866501496842524,-97.16028333374213,https://winnipegtransit.com/stops/10100
10101,10101,Northbound Stafford at Corydon,49.86798183214363,-97.16117341609117,https://winnipegtransit.com/stops/10101
10102,10102,Southbound Stafford at Corydon,49.86817768362978,-97.16161131012191,https://winnipegtransit.com/stops/10102
10108,10108,Northbound Stafford at Kingsway,49.873368409988906,-97.1656174721763,https://winnipegtransit.com/stops/10108
10109,10109,Southbound Stafford at Kingsway,49.87344605767615,-97.16597640125816,https://winnipegtransit.com/stops/10109
10114,10114,Eastbound Academy at Wellington Crescent,49.87692410978963,-97.16294944695169,https://winnipegtransit.com/stops/10114
10115,10115,Westbound Academy at Wellington Crescent,49.877233288611016,-97.16316042060242,https://winnipegtransit.com/stops/10115
10117,10117,Eastbound Grosvenor at Arbuthnot,49.87253678672985,-97.15686680669614,https://winnipegtransit.com/stops/10117
10118,10118,Eastbound Grosvenor at Lilac,49.871833949164035,-97.15905080323361,https://winnipegtransit.com/stops/10118
10119,10119,Westbound Grosvenor at Ruskin,49.87181427959084,-97.15951083411673,https://winnipegtransit.com/stops/10119
10125,10125,Westbound Corydon at Harrow,49.867479770801076,-97.16354435612362,https://winnipegtransit.com/stops/10125
10126,10126,Eastbound Corydon at Stafford,49.867951838669114,-97.1615503020115,https://winnipegtransit.com/stops/10126
10127,10127,Westbound Corydon at Stafford,49.86823530895113,-97.16127512305748,https://winnipegtransit.com/stops/10127
10130,10130,Eastbound Corydon at Lilac,49.86937732255068,-97.15729325371504,https://winnipegtransit.com/stops/10130
10131,10131,Westbound Portage at Dominion,49.8843339971199,-97.17819036952868,https://winnipegtransit.com/stops/10131
10140,10140,Westbound Corydon at Lilac,49.869643245963175,-97.15704654337085,https://winnipegtransit.com/stops/10140
10141,10141,Eastbound Corydon at Arbuthnot,49.870115421381186,-97.15506624798057,https://winnipegtransit.com/stops/10141
10142,10142,Westbound Corydon at Arbuthnot,49.870158029691645,-97.15548214020866,https://winnipegtransit.com/stops/10142
10143,10143,Eastbound Corydon at Cockburn,49.87078511098805,-97.1530644615138,https://winnipegtransit.com/stops/10143
10144,10144,Westbound Corydon at Cockburn,49.870913628082725,-97.15322656787895,https://winnipegtransit.com/stops/10144
10145,10145,Eastbound Corydon at Hugo,49.87154876201081,-97.15075284343358,https://winnipegtransit.com/stops/10145
10146,10146,Westbound Corydon at Hugo,49.87158306287575,-97.15121081439221,https://winnipegtransit.com/stops/10146
10147,10147,Eastbound Corydon at Daly,49.87225299871164,-97.1486661087291,https://winnipegtransit.com/stops/10147
10148,10148,Westbound Corydon at Daly,49.87246741296988,-97.14857440221664,https://winnipegtransit.com/stops/10148
10149,10149,Westbound Corydon at Nassau,49.87324850568172,-97.14623412710975,https://winnipegtransit.com/stops/10149
10150,10150,Eastbound Corydon at Nassau,49.87343766115527,-97.14512735006932,https://winnipegtransit.com/stops/10150
10153,10153,Southbound Donald at Stradbrook,49.87979056149556,-97.13799350301633,https://winnipegtransit.com/stops/10153
10157,10157,Eastbound Mayfair at Queen Elizabeth,49.88451542040469,-97.13312021242493,https://winnipegtransit.com/stops/10157
10158,10158,Northbound Queen Elizabeth at Mayfair,49.88515638791982,-97.13214881973482,https://winnipegtransit.com/stops/10158
10159,10159,Southbound Queen Elizabeth at Stradbrook,49.88390505936916,-97.13208574909753,https://winnipegtransit.com/stops/10159
10161,10161,Westbound Stradbrook at Harkness,49.88178236777364,-97.13432536599645,https://winnipegtransit.com/stops/10161
10166,10166,Southbound Donald at River,49.88194807260272,-97.1373536715925,https://winnipegtransit.com/stops/10166
10169,10169,Westbound River at Bryce,49.88055539277718,-97.14248814525459,https://winnipegtransit.com/stops/10169
10170,10170,Westbound River at Osborne,49.879430849269994,-97.14584423371304,https://winnipegtransit.com/stops/10170
10171,10171,Northbound Osborne at River,49.87946828908375,-97.14649703403526,https://winnipegtransit.com/stops/10171
10172,10172,Southbound Osborne at River,49.87917208027641,-97.14653621683203,https://winnipegtransit.com/stops/10172
10173,10173,Westbound River at Norquay,49.87846922155663,-97.14870674903784,https://winnipegtransit.com/stops/10173
10176,10176,Westbound Wellington at Stradbrook,49.87608260866625,-97.1507745104009,https://winnipegtransit.com/stops/10176
10178,10178,Westbound Wellington at Hugo,49.87292107703529,-97.15276028727055,https://winnipegtransit.com/stops/10178
10179,10179,Westbound Wellington at Dorchester,49.87261617524145,-97.15563900909639,https://winnipegtransit.com/stops/10179
10181,10181,Eastbound Wellington at Hugo,49.87309809067663,-97.15201587669503,https://winnipegtransit.com/stops/10181
10184,10184,Eastbound Stradbrook at Nassau,49.876449335119055,-97.14839426866253,https://winnipegtransit.com/stops/10184
10185,10185,Southbound Osborne at Wardlaw,49.876983910800725,-97.14414239237144,https://winnipegtransit.com/stops/10185
10186,10186,Northbound Osborne at Stradbrook,49.87766570664935,-97.1445895101974,https://winnipegtransit.com/stops/10186
10187,10187,Eastbound Stradbrook at Osborne,49.87802988453734,-97.14374038200764,https://winnipegtransit.com/stops/10187
10188,10188,Eastbound Stradbrook at Scott,49.87908558040799,-97.14058186417778,https://winnipegtransit.com/stops/10188
10194,10194,Southbound Maryland at Westminster,49.88199448761594,-97.16107260049073,https://winnipegtransit.com/stops/10194
10195,10195,Southbound Maryland at Alloway,49.8835663402238,-97.1609293459362,https://winnipegtransit.com/stops/10195
10196,10196,Southbound Maryland at Broadway,49.88534583685297,-97.16083387489549,https://winnipegtransit.com/stops/10196
10197,10197,Southbound Maryland at Portage South,49.887304240221916,-97.16067590613268,https://winnipegtransit.com/stops/10197
10198,10198,Eastbound Broadway at Maryland,49.885720671208055,-97.1600817803912,https://winnipegtransit.com/stops/10198
10199,10199,Westbound Broadway at Sherbrook,49.88581887004547,-97.15833783477329,https://winnipegtransit.com/stops/10199
10201,10201,Northbound Sherbrook at Broadway South,49.88522918233358,-97.15915380410775,https://winnipegtransit.com/stops/10201
10202,10202,Northbound Sherbrook at Sara,49.88405221099567,-97.15924033938373,https://winnipegtransit.com/stops/10202
10205,10205,Northbound Sherbrook at Westminster,49.88210257745705,-97.15938409791629,https://winnipegtransit.com/stops/10205
10206,10206,Northbound Sherbrook at Misericordia Health Ctr,49.87995495083067,-97.15952145163257,https://winnipegtransit.com/stops/10206
10207,10207,Eastbound Broadway at Young,49.88556214264012,-97.15577210502127,https://winnipegtransit.com/stops/10207
10208,10208,Westbound Broadway at Young,49.88570787131376,-97.15532105770572,https://winnipegtransit.com/stops/10208
10211,10211,Eastbound Broadway at Balmoral,49.88545396320676,-97.15293622224199,https://winnipegtransit.com/stops/10211
10214,10214,Westbound Broadway at Balmoral,49.885610890696434,-97.1526239561492,https://winnipegtransit.com/stops/10214
10226,10226,Northbound Arlington at Wolseley,49.87964894884171,-97.16972246306645,https://winnipegtransit.com/stops/10226
10233,10233,Northbound Valour at Portage,49.88300167840553,-97.18901526314784,https://winnipegtransit.com/stops/10233
10234,10234,Southbound Valour at Portage,49.88277998189512,-97.18921845002463,https://winnipegtransit.com/stops/10234
10235,10235,Northbound Valour at Riddle,49.88395415469383,-97.18895177776083,https://winnipegtransit.com/stops/10235
10236,10236,Southbound Valour at Riddle,49.88414598605108,-97.18913949521662,https://winnipegtransit.com/stops/10236
10239,10239,Northbound Valour at Wolever,49.88705365180174,-97.18871047664672,https://winnipegtransit.com/stops/10239
10240,10240,Southbound Valour at Wolever,49.887263463027615,-97.1888975318869,https://winnipegtransit.com/stops/10240
10243,10243,Northbound Valour at St. Matthews,49.890521507208376,-97.1884414242625,https://winnipegtransit.com/stops/10243
10244,10244,Southbound Valour at St. Matthews,49.890704349729646,-97.18862950102546,https://winnipegtransit.com/stops/10244
10246,10246,Northbound Valour at Ellice,49.89373786542604,-97.18819566968502,https://winnipegtransit.com/stops/10246
10247,10247,Southbound Valour at Ellice,49.893938687804685,-97.1883830843936,https://winnipegtransit.com/stops/10247
10250,10250,Southbound Valour at Sargent,49.89756857032963,-97.18812181266209,https://winnipegtransit.com/stops/10250
10251,10251,Northbound Valour at Sargent,49.89775365133346,-97.18787815320965,https://winnipegtransit.com/stops/10251
10252,10252,Southbound Valour at Wellington,49.900596139807,-97.1878830618363,https://winnipegtransit.com/stops/10252
10253,10253,Northbound Valour at Wellington,49.90071872787255,-97.1876695795604,https://winnipegtransit.com/stops/10253
10256,10256,Westbound Wellington at Erin,49.90079931249163,-97.183628027701,https://winnipegtransit.com/stops/10256
10257,10257,Eastbound Wellington at Erin,49.90067105507162,-97.18347965915265,https://winnipegtransit.com/stops/10257
10258,10258,Westbound Wellington at Wall,49.90073651181336,-97.18134652891314,https://winnipegtransit.com/stops/10258
10259,10259,Eastbound Wellington at Wall,49.90061830722169,-97.18183838114585,https://winnipegtransit.com/stops/10259
10262,10262,Eastbound Wellington at Dominion,49.90045466370626,-97.1765805493447,https://winnipegtransit.com/stops/10262
10263,10263,Westbound Wellington at Sherburn,49.900542146837694,-97.17528214131642,https://winnipegtransit.com/stops/10263
10266,10266,Westbound Wellington at Banning,49.90043485682806,-97.17190219928241,https://winnipegtransit.com/stops/10266
10267,10267,Eastbound Wellington at Banning,49.90028792324874,-97.17114183157203,https://winnipegtransit.com/stops/10267
10268,10268,Eastbound Wellington at Arlington,49.90021500618733,-97.16880505008034,https://winnipegtransit.com/stops/10268
10269,10269,Southbound Arlington at St. Paul,49.887981239625574,-97.16933769236952,https://winnipegtransit.com/stops/10269
10270,10270,Southbound Arlington at Portage,49.88586977699042,-97.16948718146291,https://winnipegtransit.com/stops/10270
10274,10274,Southbound Arlington at St. Matthews,49.89013764929936,-97.16918648691274,https://winnipegtransit.com/stops/10274
10275,10275,Northbound Arlington at St. Matthews,49.89068161473361,-97.16888744123125,https://winnipegtransit.com/stops/10275
10276,10276,Southbound Arlington at Ellice,49.89335417244128,-97.16895337135236,https://winnipegtransit.com/stops/10276
10277,10277,Northbound Arlington at Ellice,49.89352978267415,-97.16868217045955,https://winnipegtransit.com/stops/10277
10278,10278,Northbound Arlington at Sargent,49.89669258495401,-97.16846495775908,https://winnipegtransit.com/stops/10278
10279,10279,Southbound Arlington at Sargent,49.896947376121986,-97.16865025871219,https://winnipegtransit.com/stops/10279
10280,10280,Northbound Arlington at Wellington,49.90012419211485,-97.16818182736726,https://winnipegtransit.com/stops/10280
10281,10281,Southbound Arlington at Wellington,49.90037087485106,-97.16842315005971,https://winnipegtransit.com/stops/10281
10282,10282,Southbound Arlington at Adele,49.90197014309667,-97.1683068781674,https://winnipegtransit.com/stops/10282
10283,10283,Northbound Arlington at Adele,49.90249612506582,-97.16800842697965,https://winnipegtransit.com/stops/10283
10284,10284,Southbound Arlington at Notre Dame,49.90380247955726,-97.16813998814582,https://winnipegtransit.com/stops/10284
10285,10285,Northbound Arlington at Notre Dame,49.90397830714266,-97.16788264330255,https://winnipegtransit.com/stops/10285
10287,10287,Northbound Arlington at McDermot,49.905846731329234,-97.16658623713481,https://winnipegtransit.com/stops/10287
10288,10288,Southbound Arlington at Bannatyne,49.90601995794773,-97.16673287172851,https://winnipegtransit.com/stops/10288
10289,10289,Southbound Arlington at William,49.906935303646115,-97.16602963516232,https://winnipegtransit.com/stops/10289
10290,10290,Northbound Arlington at William,49.907188503829126,-97.16554648511213,https://winnipegtransit.com/stops/10290
10291,10291,Northbound Arlington at Ross,49.9088236114516,-97.16428661391899,https://winnipegtransit.com/stops/10291
10292,10292,Southbound Arlington at Ross,49.908854552568904,-97.16453614899437,https://winnipegtransit.com/stops/10292
10293,10293,Southbound Arlington at Logan,49.910640703664654,-97.1631590296608,https://winnipegtransit.com/stops/10293
10294,10294,Northbound Arlington at Logan,49.91064527596594,-97.16288027913296,https://winnipegtransit.com/stops/10294
10295,10295,Southbound McPhillips at Notre Dame,49.90546706334055,-97.17158661990268,https://winnipegtransit.com/stops/10295
10300,10300,Northbound McPhillips at Pacific,49.911756681540716,-97.1705826571174,https://winnipegtransit.com/stops/10300
10301,10301,Southbound McPhillips at Pacific,49.911734991187544,-97.17091777735286,https://winnipegtransit.com/stops/10301
10302,10302,Southbound McPhillips at Logan,49.91384578666582,-97.17072647606417,https://winnipegtransit.com/stops/10302
10303,10303,Northbound McPhillips at Logan,49.914342604659026,-97.17028977922645,https://winnipegtransit.com/stops/10303
10307,10307,Eastbound Logan at McKelvey,49.92049566949706,-97.19208279504537,https://winnipegtransit.com/stops/10307
10310,10310,Westbound Logan at Lock,49.920230765361275,-97.19067168446658,https://winnipegtransit.com/stops/10310
10311,10311,Eastbound Logan at Cecil,49.91879349167019,-97.18676903968812,https://winnipegtransit.com/stops/10311
10312,10312,Westbound Logan at Cecil,49.91885995778672,-97.1864182667935,https://winnipegtransit.com/stops/10312
10313,10313,Eastbound Logan at Quelch,49.91788553591753,-97.1839333355115,https://winnipegtransit.com/stops/10313
10314,10314,Westbound Logan at Quelch,49.91789543453848,-97.1834175201827,https://winnipegtransit.com/stops/10314
10316,10316,Westbound Logan at Weston,49.91689159397101,-97.180209412778,https://winnipegtransit.com/stops/10316
10317,10317,Eastbound Logan at Electa,49.916267837208416,-97.17886771247636,https://winnipegtransit.com/stops/10317
10319,10319,Eastbound Logan at Winks,49.915331405635385,-97.1759497950007,https://winnipegtransit.com/stops/10319
10320,10320,Westbound Logan at Winks,49.91538819133235,-97.17555760689962,https://winnipegtransit.com/stops/10320
10321,10321,Eastbound Logan at Yeomans,49.914470552414116,-97.17326594177062,https://winnipegtransit.com/stops/10321
10322,10322,Westbound Logan at Yeomans,49.91454618699146,-97.17292876481135,https://winnipegtransit.com/stops/10322
10323,10323,Westbound Logan at McPhillips,49.91390104386392,-97.17080796373158,https://winnipegtransit.com/stops/10323
10324,10324,Eastbound Logan at McPhillips,49.91347542376958,-97.17005793783272,https://winnipegtransit.com/stops/10324
10325,10325,Eastbound Logan at Maude,49.91242715148226,-97.16690779700316,https://winnipegtransit.com/stops/10325
10326,10326,Westbound Logan at Maude,49.91274861831329,-97.16732742042143,https://winnipegtransit.com/stops/10326
10327,10327,Eastbound Wellington at St James,49.90117634165538,-97.20028337768906,https://winnipegtransit.com/stops/10327
10329,10329,Westbound Logan at Arlington,49.91116792794032,-97.16237290425114,https://winnipegtransit.com/stops/10329
10330,10330,Eastbound Logan at Arlington,49.91096028438673,-97.16232508089887,https://winnipegtransit.com/stops/10330
10331,10331,Eastbound Logan at Beacon,49.91036343623558,-97.16042559771378,https://winnipegtransit.com/stops/10331
10332,10332,Westbound Logan at Tecumseh,49.91024051798084,-97.1594831210584,https://winnipegtransit.com/stops/10332
10333,10333,Eastbound Logan at Nora,49.909493016703486,-97.15772872650251,https://winnipegtransit.com/stops/10333
10334,10334,Westbound Logan at Nora,49.909587914353374,-97.15747439679589,https://winnipegtransit.com/stops/10334
10335,10335,Eastbound Logan at Lulu,49.90884016135591,-97.15570613765506,https://winnipegtransit.com/stops/10335
10336,10336,Westbound Logan at Lulu,49.90893483278459,-97.15543788766965,https://winnipegtransit.com/stops/10336
10337,10337,Westbound Logan at Chambers,49.908291149388795,-97.15342893036241,https://winnipegtransit.com/stops/10337
10338,10338,Eastbound Logan at Sherbrook,49.907893497751765,-97.15274771373365,https://winnipegtransit.com/stops/10338
10339,10339,Eastbound Logan at Gunnell,49.90715498161741,-97.15043604876527,https://winnipegtransit.com/stops/10339
10340,10340,Westbound Logan at Gunnell,49.907211903561915,-97.15005781898462,https://winnipegtransit.com/stops/10340
10341,10341,Eastbound Logan at Isabel,49.90608397102869,-97.14702298357616,https://winnipegtransit.com/stops/10341
10342,10342,Westbound Logan at Isabel,49.906450678491616,-97.1474546160045,https://winnipegtransit.com/stops/10342
10343,10343,Eastbound Logan at Laura,49.90523278389173,-97.14442334000178,https://winnipegtransit.com/stops/10343
10344,10344,Westbound Logan at Laura,49.90531777030264,-97.14411367753918,https://winnipegtransit.com/stops/10344
10345,10345,Eastbound Logan at Fountain,49.90448533756238,-97.14212619667833,https://winnipegtransit.com/stops/10345
10346,10346,Westbound Logan at Fountain,49.904598626575954,-97.14189901013769,https://winnipegtransit.com/stops/10346
10347,10347,Eastbound Logan at Stanley,49.90377469858283,-97.13988341530376,https://winnipegtransit.com/stops/10347
10348,10348,Westbound Logan at Princess,49.903452989965075,-97.13833598801062,https://winnipegtransit.com/stops/10348
10351,10351,Eastbound Higgins at Point Douglas,49.902326310841474,-97.11540064673056,https://winnipegtransit.com/stops/10351
10352,10352,Westbound Higgins at Boyle,49.90228770761403,-97.11579209300089,https://winnipegtransit.com/stops/10352
10353,10353,Westbound Higgins at Maple,49.90415553943777,-97.13113653216558,https://winnipegtransit.com/stops/10353
10355,10355,Eastbound Higgins at Acores,49.90215918065647,-97.12005859640672,https://winnipegtransit.com/stops/10355
10356,10356,Westbound Higgins at Acores,49.90226903502249,-97.11962260497116,https://winnipegtransit.com/stops/10356
10357,10357,Westbound Higgins at Annabella,49.902631058973,-97.1219760487171,https://winnipegtransit.com/stops/10357
10358,10358,Eastbound Higgins at Annabella,49.902490615714015,-97.12219040085068,https://winnipegtransit.com/stops/10358
10359,10359,Westbound Higgins at Waterfront,49.90356392921375,-97.12570007128038,https://winnipegtransit.com/stops/10359
10368,10368,Eastbound Higgins at Maple,49.90404541688423,-97.13155859745056,https://winnipegtransit.com/stops/10368
10369,10369,Northbound St James at St. Matthews,49.89079445545319,-97.20075312995625,https://winnipegtransit.com/stops/10369
10370,10370,Northbound St James at Ellice,49.89391152864786,-97.20048403793366,https://winnipegtransit.com/stops/10370
10372,10372,Northbound St James at Wellington,49.90103543701407,-97.19989869234223,https://winnipegtransit.com/stops/10372
10374,10374,Northbound St James at Saskatchewan North,49.90836631275096,-97.19931936654713,https://winnipegtransit.com/stops/10374
10378,10378,Eastbound Taylor at Stafford,49.8578376720112,-97.1534051423684,https://winnipegtransit.com/stops/10378
10379,10379,Westbound Taylor at Stafford,49.85795153652558,-97.15377647107316,https://winnipegtransit.com/stops/10379
10381,10381,Westbound Polo Park West Access at Polo Park (FX4),49.884857548265124,-97.19958173941802,https://winnipegtransit.com/stops/10381
10383,10383,Southbound Empress at Eastway,49.882113407490856,-97.19664914039191,https://winnipegtransit.com/stops/10383
10386,10386,Westbound Westway at Empress,49.883782138065975,-97.1957934576361,https://winnipegtransit.com/stops/10386
10387,10387,Northbound Keewatin at Pacific,49.919883734132355,-97.19494770380263,https://winnipegtransit.com/stops/10387
10389,10389,Northbound Keewatin at William,49.916915611482416,-97.19496103024386,https://winnipegtransit.com/stops/10389
10390,10390,Eastbound Notre Dame at Keewatin,49.91636996660945,-97.19573364990362,https://winnipegtransit.com/stops/10390
10393,10393,Eastbound Notre Dame at Bannatyne,49.91407759882925,-97.19293574291154,https://winnipegtransit.com/stops/10393
10394,10394,Westbound Notre Dame at Bannatyne,49.91437382450404,-97.19289680992846,https://winnipegtransit.com/stops/10394
10399,10399,Westbound Notre Dame at Flint,49.910699842236646,-97.18803369019298,https://winnipegtransit.com/stops/10399
10402,10402,Westbound Sargent at Maryland,49.89663445628582,-97.15969453327097,https://winnipegtransit.com/stops/10402
10405,10405,Westbound Notre Dame at Erin,49.90918623862904,-97.18328511976274,https://winnipegtransit.com/stops/10405
10407,10407,Eastbound Notre Dame at Wall,49.90752158955683,-97.17866788450367,https://winnipegtransit.com/stops/10407
10408,10408,Westbound Notre Dame at Myrtle,49.90722824223418,-97.17717472775604,https://winnipegtransit.com/stops/10408
10411,10411,Westbound Notre Dame at Ingersoll,49.90615933266801,-97.17384455962306,https://winnipegtransit.com/stops/10411
10412,10412,Eastbound Notre Dame at Sherburn,49.90603655141466,-97.17404418144771,https://winnipegtransit.com/stops/10412
10413,10413,Eastbound Notre Dame at Lipton,49.90550611942112,-97.17235114726112,https://winnipegtransit.com/stops/10413
10414,10414,Westbound Notre Dame at McPhillips,49.90529689624983,-97.171063817131,https://winnipegtransit.com/stops/10414
10418,10418,Westbound Notre Dame at Tecumseh,49.90351943174057,-97.16560210887297,https://winnipegtransit.com/stops/10418
10419,10419,Eastbound Notre Dame at Simcoe,49.903424736052905,-97.16587030925889,https://winnipegtransit.com/stops/10419
10422,10422,Eastbound Notre Dame at McGee (HSC),49.901599870506935,-97.1602715395198,https://winnipegtransit.com/stops/10422
10423,10423,Westbound Notre Dame at Pearl (HSC),49.90188075843554,-97.16040011763467,https://winnipegtransit.com/stops/10423
10424,10424,Southbound Maryland at Notre Dame,49.90075521493799,-97.15976055568926,https://winnipegtransit.com/stops/10424
10426,10426,Southbound Maryland at Sargent,49.89628961430827,-97.16006969517245,https://winnipegtransit.com/stops/10426
10428,10428,Northbound Keewatin at Gallagher,49.92223091480222,-97.19491576684389,https://winnipegtransit.com/stops/10428
10429,10429,Southbound Maryland at Ellice,49.89258768052097,-97.1603218802397,https://winnipegtransit.com/stops/10429
10432,10432,Northbound Sherbrook at Portage North,49.88867940943957,-97.15891116104766,https://winnipegtransit.com/stops/10432
10434,10434,Northbound Sherbrook at Ellice,49.892794418876804,-97.15861532686752,https://winnipegtransit.com/stops/10434
10436,10436,Northbound Sherbrook at Sargent,49.89633453527812,-97.15836917036373,https://winnipegtransit.com/stops/10436
10438,10438,Northbound Sherbrook at Cumberland,49.89977576362003,-97.15812673657497,https://winnipegtransit.com/stops/10438
10439,10439,Northbound Sherbrook at Notre Dame,49.90127258959453,-97.1577912091943,https://winnipegtransit.com/stops/10439
10441,10441,Northbound Sherbrook at Bannatyne (HSC),49.903075754619586,-97.156357708099,https://winnipegtransit.com/stops/10441
